ticket_id,user_id,issue_category,priority,resolution_time_hours,satisfaction_score
757,757,Feature Request,High,16.6,4.6
758,758,Technical,Low,18.1,5
759,759,Technical,High,9,4.7
760,760,Bug,Low,9.4,3.5
761,761,Billing,Medium,17.4,4.5
762,762,Bug,Low,30.7,4.2
763,763,Feature Request,Medium,4.4,5
764,764,Billing,High,14.9,4.9
765,765,Billing,Medium,8.7,5
766,766,Feature Request,Medium,16.4,4.7
767,767,Technical,High,46.2,3.1
768,768,Feature Request,High,1,5
769,769,Feature Request,Medium,1,5
770,770,Billing,Medium,10.2,4.8
771,771,Technical,Medium,3.2,4.9
772,772,Feature Request,Low,11.5,5
773,773,Feature Request,Medium,12.5,4.3
774,774,Feature Request,High,10.7,4.8
775,775,Bug,Medium,3.2,4.9
776,776,Bug,Medium,1.2,5
777,777,Feature Request,Medium,51.6,2.5
778,778,Technical,High,1,5
779,779,Feature Request,Low,6,5
780,780,Bug,High,16.7,5
781,781,Technical,High,7.4,5
782,782,Feature Request,Medium,1,5
783,783,Billing,Medium,7.9,4.6
784,784,Billing,Medium,1,5
785,785,Technical,High,5.3,5
786,786,Technical,Medium,15.9,3.8
787,787,Billing,Low,1,5
788,788,Technical,Low,1.1,5
789,789,Technical,High,7.1,3.8
790,790,Feature Request,High,6.7,4.7
791,791,Billing,Medium,14.5,5
792,792,Billing,Medium,4.7,5
793,793,Technical,Medium,5,4.8
794,794,Technical,Low,5.7,4.8
795,795,Billing,Medium,16.1,4.9
796,796,Bug,Medium,9.3,4.9
797,797,Billing,Low,4.4,5
798,798,Feature Request,High,2,5
799,799,Billing,Medium,9.2,4
800,800,Bug,High,2.6,5
801,801,Technical,High,35.8,3.9
802,802,Bug,Low,19,4.4
803,803,Bug,High,38.5,3.7
804,804,Feature Request,High,7.7,4.8
805,805,Bug,High,4.1,4.9
806,806,Billing,Low,16.5,5
807,807,Feature Request,Medium,1,5
808,808,Technical,Low,15.3,4.5
809,809,Feature Request,Low,8.8,4.8
810,810,Bug,Medium,16.3,4.4
811,811,Billing,Medium,2.6,4.3
812,812,Bug,Low,14.6,4.2
813,813,Billing,Medium,3.9,5
814,814,Bug,High,21.6,4.2
815,815,Billing,Medium,6.5,5
816,816,Billing,Medium,3.1,5
817,817,Technical,Medium,9.3,5
818,818,Bug,Medium,16.5,3.4
819,819,Billing,Medium,51.6,3.1
820,820,Billing,Low,3.2,5
821,821,Bug,Medium,1,4.4
822,822,Billing,Low,16.3,4.9
823,823,Bug,Medium,5.4,4.8
824,824,Bug,Medium,2.8,3.9
825,825,Bug,Medium,16.8,4.3
826,826,Billing,Low,6.1,5
827,827,Billing,Medium,1,5
828,828,Feature Request,High,2,5
829,829,Bug,Medium,3.4,4.1
830,830,Technical,High,7.3,4.7
831,831,Billing,Medium,1.8,5
832,832,Bug,Medium,7.1,4.7
833,833,Technical,Medium,8.2,5
834,834,Technical,High,1,5
835,835,Bug,Medium,11.4,3.6
836,836,Billing,Low,7.8,5
837,837,Billing,Medium,2.7,5
838,838,Feature Request,Low,1,4.9
839,839,Technical,Low,4.9,5
840,840,Technical,High,6.8,5
841,841,Bug,Medium,21.3,4.9
842,842,Feature Request,Medium,2.1,5
843,843,Bug,Medium,14.5,4.7
844,844,Feature Request,High,24.9,3.5
845,845,Feature Request,Low,21.3,4.5
846,846,Feature Request,Low,28.5,3.7
847,847,Bug,Low,2.5,5
848,848,Bug,Medium,33.1,2.5
849,849,Feature Request,Low,3.1,5
850,850,Technical,Medium,15.8,4.2
851,851,Bug,Low,17.7,4.7
852,852,Feature Request,Low,7.4,4.8
853,853,Bug,Medium,9.1,4.7
854,854,Billing,High,11.5,4.7
855,855,Billing,Low,3.6,4.4
856,856,Bug,High,15.9,4.2
857,857,Bug,Low,13.6,4.5
858,858,Billing,Medium,10.5,4.3
859,859,Bug,High,2.2,5
860,860,Feature Request,Low,4.4,4.2
861,861,Billing,Low,7.8,5
862,862,Bug,Medium,33,3.6
863,863,Technical,Low,9.9,5
864,864,Billing,High,5.2,5
865,865,Feature Request,High,1.4,5
866,866,Billing,Medium,3.5,3.8
867,867,Bug,Low,4.2,5
868,868,Feature Request,Low,6.4,5
869,869,Bug,Low,3.3,5
870,870,Feature Request,Medium,5.7,4.8
871,871,Feature Request,Medium,2.5,5
872,872,Feature Request,Low,2.1,5
873,873,Feature Request,Medium,1.3,5
874,874,Billing,Low,1,5
875,875,Bug,Medium,19.8,4.2
876,876,Feature Request,High,3.5,4.8
877,877,Technical,High,20.2,3.9
878,878,Billing,Medium,2.6,5
879,879,Technical,High,20.9,4.5
880,880,Bug,High,23,4.6
881,881,Billing,Medium,16,3.4
882,882,Feature Request,High,2,5
883,883,Billing,High,55.8,2.2
884,884,Bug,High,1.2,4
885,885,Feature Request,Medium,1.7,5
886,886,Feature Request,Medium,1.8,4.3
887,887,Bug,Low,29.3,3.3
888,888,Feature Request,Low,11.2,5
889,889,Feature Request,High,4.2,4.2
890,890,Bug,High,10.2,5
891,891,Feature Request,Low,10.8,4.5
892,892,Technical,High,9.3,5
893,893,Bug,Medium,9.4,3.6
894,894,Bug,Medium,19.2,3.4
895,895,Technical,Medium,34.9,3.3
896,896,Bug,High,2.7,5
897,897,Billing,High,13.6,5
898,898,Bug,Low,1,5
899,899,Feature Request,Medium,8.9,4.7
900,900,Feature Request,Low,11.5,4.9
901,901,Feature Request,Low,17.7,4.4
902,902,Bug,Medium,3.7,5
903,903,Bug,Low,27.6,4
904,904,Billing,High,2.7,5
905,905,Technical,Low,1.6,5
906,906,Bug,Low,3,5
907,907,Technical,High,4,5
908,908,Bug,Low,2.3,4.1
909,909,Billing,Low,21.9,4.8
910,910,Technical,Low,30.6,4.4
911,911,Technical,Medium,17.6,4.4
912,912,Feature Request,Medium,28.3,3.6
913,913,Bug,High,3.9,4.6
914,914,Feature Request,High,7.8,4.9
915,915,Feature Request,Medium,2.4,5
916,916,Feature Request,High,8.4,5
917,917,Feature Request,Low,1.2,5
918,918,Bug,Low,3.9,4.4
919,919,Technical,Medium,1,5
920,920,Bug,High,4.9,4.9
921,921,Bug,High,6.4,4.7
922,922,Technical,High,5.4,5
923,923,Technical,High,15.2,4.9
924,924,Bug,Low,29.9,3.1
925,925,Technical,Low,1,5
926,926,Billing,High,14.5,4.6
927,927,Bug,High,2,4.1
928,928,Billing,Low,25.5,4.7
929,929,Billing,Medium,1.5,5
930,930,Billing,Medium,1.3,4.8
931,931,Feature Request,Low,8.2,5
932,932,Bug,High,15.3,4.1
933,933,Bug,High,35.1,3.9
934,934,Technical,Low,8.1,4.4
935,935,Technical,High,9.1,4.7
936,936,Bug,Medium,6.6,4.7
937,937,Technical,Medium,17,4.3
938,938,Billing,Low,11,4.9
939,939,Billing,Low,1,5
940,940,Bug,High,2.7,5
941,941,Billing,High,11.9,5
942,942,Bug,High,19,4.9
943,943,Bug,High,10.8,4.7
944,944,Technical,High,31.6,3.7
945,945,Billing,Low,6.7,5
946,946,Bug,Medium,18.8,4
947,947,Technical,Medium,1,5
948,948,Feature Request,High,22,4
949,949,Billing,High,7.5,5
950,950,Technical,High,2.6,5
951,951,Billing,High,1,5
952,952,Billing,High,6.7,3.7
953,953,Billing,High,1.5,5
954,954,Bug,Medium,1.1,5
955,955,Technical,Low,2.8,5
956,956,Technical,High,9.2,3.9
957,957,Feature Request,Low,3.2,5
958,958,Billing,Low,1.1,5
959,959,Bug,High,46.3,1.8
960,960,Billing,Low,18.9,4.7
961,961,Technical,Low,25.8,3.1
962,962,Technical,Medium,15.8,4
963,963,Billing,Medium,11.7,5
964,964,Bug,Low,20.8,4.3
965,965,Billing,High,12,4.7
966,966,Feature Request,Low,1.8,5
967,967,Feature Request,Low,6.8,5
968,968,Feature Request,High,25.1,4
969,969,Feature Request,Low,3.4,5
970,970,Feature Request,Low,56.2,2.1
971,971,Bug,Medium,4.6,4.6
972,972,Technical,High,1,4.8
973,973,Technical,Low,20.3,4.3
974,974,Technical,Medium,17.5,4.6
975,975,Billing,Low,16.5,4.7
976,976,Technical,Low,19.8,4.6
977,977,Technical,Low,7.2,5
978,978,Billing,High,30.8,3.9
979,979,Billing,High,12.4,4.9
980,980,Billing,Low,3.4,5
981,981,Feature Request,Medium,3,5
982,982,Technical,Medium,13.6,4.8
983,983,Bug,Low,5.5,5
984,984,Billing,Medium,26.1,2.7
985,985,Feature Request,Low,3.5,5
986,986,Technical,Medium,1.9,4
987,987,Billing,Low,9.7,5
988,988,Billing,Medium,4,5
989,989,Bug,Medium,3.1,5
990,990,Technical,Medium,8.8,4.8
991,991,Technical,High,3.2,5
992,992,Technical,Medium,3.5,5
993,993,Feature Request,Medium,18,3.8
994,994,Technical,Low,11.1,4
995,995,Bug,Medium,22.5,4.8
996,996,Feature Request,Low,10.4,5
997,997,Technical,Medium,28,3.6
998,998,Technical,Medium,2,5
999,999,Feature Request,Low,1,5
1000,1000,Bug,Medium,5.8,5
1001,1001,Technical,High,33,4.3
1002,1002,Bug,Medium,1,5
1003,1003,Technical,Medium,15.1,5
1004,1004,Bug,High,13.4,4.6
1005,1005,Billing,Low,1,5
1006,1006,Technical,Medium,10.5,4.1
1007,1007,Technical,Medium,4,4.8
1008,1008,Feature Request,Low,4,5
1009,1009,Technical,Low,33.9,3.6
1010,1010,Billing,Low,10,4.8
1011,1011,Bug,High,1.7,5
1012,1012,Technical,Medium,27.6,4.2
1013,1013,Feature Request,High,1,5
1014,1014,Bug,High,39.2,3.2
1015,1015,Bug,Medium,2.6,5
1016,1016,Bug,High,1.9,5
1017,1017,Technical,Medium,11.9,4.5
1018,1018,Technical,Medium,1.2,5
1019,1019,Technical,Medium,3.4,5
1020,1020,Billing,High,8.2,5
1021,1021,Feature Request,Low,23.2,4.7
1022,1022,Billing,High,8.3,4
1023,1023,Billing,High,11.9,5
1024,1024,Technical,Medium,8.2,5
1025,1025,Bug,Low,2.1,5
1026,1026,Technical,High,2.1,5
1027,1027,Technical,Low,15.5,4.7
1028,1028,Technical,High,15.2,4.3
1029,1029,Technical,Medium,1.7,4.4
1030,1030,Technical,Low,3.4,5
1031,1031,Technical,Medium,4.9,5
1032,1032,Bug,High,23,4.4
1033,1033,Billing,Low,5.4,5
1034,1034,Bug,Low,18.7,4.2
1035,1035,Feature Request,Medium,38.3,4
1036,1036,Technical,High,18.4,3.4
1037,1037,Bug,Low,1,5
1038,1038,Feature Request,High,27.7,4.5
1039,1039,Technical,Medium,1,4.5
1040,1040,Billing,Medium,3.5,4.5
1041,1041,Feature Request,High,8.3,5
1042,1042,Bug,Medium,1.5,5
1043,1043,Technical,Medium,14,4.2
1044,1044,Bug,High,1,5
1045,1045,Bug,High,1,4.7
1046,1046,Technical,Medium,6.5,5
1047,1047,Bug,High,9.5,5
1048,1048,Feature Request,Low,12.6,5
1049,1049,Feature Request,Low,6.6,5
1050,1050,Technical,High,4,5
1051,1051,Billing,High,1,5
1052,1052,Technical,High,1.3,5
1053,1053,Bug,Low,1.1,4.4
1054,1054,Billing,Medium,43,3.6
1055,1055,Bug,High,3.1,5
1056,1056,Billing,High,17.3,4.9
1057,1057,Technical,Medium,3.7,5
1058,1058,Billing,High,3.3,5
1059,1059,Billing,Medium,1,4.9
1060,1060,Technical,High,6,4.4
1061,1061,Billing,High,1,5
1062,1062,Feature Request,High,3.8,4.9
1063,1063,Billing,Low,33.4,3.8
1064,1064,Technical,Medium,1.4,5
1065,1065,Billing,Low,1.7,5
1066,1066,Bug,Medium,16,3.4
1067,1067,Bug,High,5.3,4.8
1068,1068,Billing,High,2.5,5
1069,1069,Bug,Medium,1,5
1070,1070,Bug,High,15,4.9
1071,1071,Feature Request,Medium,9.2,5
1072,1072,Bug,High,13.5,3.9
1073,1073,Bug,Medium,10.1,4.8
1074,1074,Technical,Medium,5.1,3.8
1075,1075,Billing,High,1,5
1076,1076,Technical,Medium,7.8,5
1077,1077,Technical,Low,4,5
1078,1078,Technical,Low,3.3,4.2
1079,1079,Billing,High,8.3,5
1080,1080,Billing,Low,1.6,5
1081,1081,Bug,Low,5.3,5
1082,1082,Technical,Low,11.9,4.5
1083,1083,Bug,Medium,12.2,3.6
1084,1084,Billing,High,73,1.8
1085,1085,Feature Request,Low,5.3,3.9
1086,1086,Billing,Low,13,5
1087,1087,Feature Request,High,8.5,5
1088,1088,Bug,Low,7.3,4.7
1089,1089,Feature Request,Low,14.4,4.9
1090,1090,Feature Request,Medium,5.3,5
1091,1091,Billing,Medium,1.7,5
1092,1092,Technical,Medium,12,3.8
1093,1093,Bug,Medium,5.3,5
1094,1094,Bug,High,30.1,3.2
1095,1095,Bug,High,6.2,5
1096,1096,Billing,Medium,1.7,5
1097,1097,Billing,High,6.5,5
1098,1098,Bug,Medium,1.2,5
1099,1099,Billing,Medium,8.3,4.5
1100,1100,Feature Request,High,2.9,5
1101,1101,Bug,Low,1,4.4
1102,1102,Technical,Low,4.9,5
1103,1103,Feature Request,Low,7.6,4.6
1104,1104,Bug,Medium,2.6,5
1105,1105,Technical,High,31.1,3.8
1106,1106,Technical,High,6.9,5
1107,1107,Bug,Medium,6.9,5
1108,1108,Bug,High,4.3,5
1109,1109,Billing,Low,6.6,4.8
1110,1110,Bug,High,3.6,4.6
1111,1111,Billing,Low,2.7,5
1112,1112,Technical,Medium,1,5
1113,1113,Billing,High,17.2,4.6
1114,1114,Billing,Low,6.5,4.7
1115,1115,Technical,Low,18,4.9
1116,1116,Bug,Medium,8.7,5
1117,1117,Bug,Low,9.4,5
1118,1118,Billing,Medium,12.1,5
1119,1119,Feature Request,Low,13,3.5
1120,1120,Billing,Medium,8.9,4.1
1121,1121,Billing,Low,1,5
1122,1122,Bug,High,19,4
1123,1123,Bug,High,10.2,3.9
1124,1124,Feature Request,Low,4.4,4
1125,1125,Feature Request,Low,12,4.6
1126,1126,Technical,High,6,4.2
1127,1127,Bug,High,41.1,3.3
1128,1128,Technical,Low,5.6,4.9
1129,1129,Bug,High,12.4,4.8
1130,1130,Feature Request,Medium,6.3,5
1131,1131,Bug,Medium,11.7,4.8
1132,1132,Billing,Medium,11.7,4.5
1133,1133,Feature Request,Low,5.1,5
1134,1134,Technical,High,2.5,4.8
1135,1135,Billing,Low,6,5
1136,1136,Billing,High,9.6,5
1137,1137,Feature Request,High,13.4,4.6
1138,1138,Bug,High,8.7,3.6
1139,1139,Bug,Low,1.5,5
1140,1140,Technical,Low,17,4.5
1141,1141,Technical,Medium,3.2,5
1142,1142,Technical,Medium,3.5,5
1143,1143,Bug,Medium,7.2,5
1144,1144,Feature Request,Medium,18,4.2
1145,1145,Technical,Medium,1.4,5
1146,1146,Feature Request,Medium,5.7,5
1147,1147,Billing,Medium,13.9,3.9
1148,1148,Billing,High,22.7,4.2
1149,1149,Bug,Low,6.4,5
1150,1150,Feature Request,Low,16.9,4.7
1151,1151,Bug,High,6.7,4.7
1152,1152,Technical,Low,9.1,4.9
1153,1153,Billing,Low,20.9,4.7
1154,1154,Bug,Medium,10.3,4.5
1155,1155,Billing,Low,1,5
1156,1156,Bug,High,19.2,4.7
1157,1157,Billing,Low,13.4,5
1158,1158,Bug,Medium,10.9,4.5
1159,1159,Billing,Low,15,3.3
1160,1160,Bug,Low,2.7,5
1161,1161,Technical,Low,29.5,3.6
1162,1162,Billing,High,2.3,4.3
1163,1163,Feature Request,Medium,64.8,1.9
1164,1164,Billing,High,19.8,4.3
1165,1165,Billing,High,32.5,3.4
1166,1166,Billing,High,1,5
1167,1167,Billing,Medium,15.8,3.3
1168,1168,Bug,High,12.4,4.4
1169,1169,Billing,High,1,5
1170,1170,Billing,Low,15.6,5
1171,1171,Bug,High,10.1,4.6
1172,1172,Technical,High,1.3,5
1173,1173,Technical,High,7.5,5
1174,1174,Feature Request,Medium,4.9,5
1175,1175,Technical,Medium,6,4.9
1176,1176,Feature Request,Low,19.9,3.7
1177,1177,Technical,High,7.2,5
1178,1178,Technical,High,12.6,4.7
1179,1179,Feature Request,High,1,5
1180,1180,Feature Request,Low,1,5
1181,1181,Feature Request,Medium,1.6,5
1182,1182,Feature Request,Medium,12,4.6
1183,1183,Feature Request,Medium,14.4,3.3
1184,1184,Technical,High,31.3,3.4
1185,1185,Technical,Medium,8.3,5
1186,1186,Bug,Low,1.3,4.9
1187,1187,Technical,Low,1.6,5
1188,1188,Billing,Medium,1,5
1189,1189,Billing,Low,9.8,4.7
1190,1190,Bug,High,5.2,4.4
1191,1191,Feature Request,Low,4.1,3.9
1192,1192,Technical,Medium,13.3,4.9
1193,1193,Bug,Low,2.8,5
1194,1194,Technical,Low,2.6,5
1195,1195,Bug,High,23.3,4.2
1196,1196,Technical,High,1,5
1197,1197,Billing,Low,1,5
1198,1198,Bug,High,9.7,4.8
1199,1199,Technical,Medium,12.6,4.3
1200,1200,Technical,Low,9.8,4.8
1201,1201,Billing,Medium,8.5,5
1202,1202,Technical,Low,9.7,5
1203,1203,Technical,Medium,5.1,4.7
1204,1204,Billing,Medium,5.5,5
1205,1205,Bug,Medium,12.5,4.5
1206,1206,Feature Request,Medium,43.8,3.6
1207,1207,Bug,High,26.2,4.6
1208,1208,Technical,Medium,31.4,2.5
1209,1209,Technical,High,15.2,4.3
1210,1210,Technical,Medium,22.9,4.5
1211,1211,Bug,Medium,9.6,5
1212,1212,Feature Request,Medium,1,5
1213,1213,Technical,Medium,17.2,5
1214,1214,Feature Request,Low,2.1,4.9
1215,1215,Billing,Medium,3.6,5
1216,1216,Bug,High,3.1,4.4
1217,1217,Technical,High,15.8,5
1218,1218,Bug,Low,1,5
1219,1219,Bug,High,15.4,4.4
1220,1220,Billing,Medium,10.8,5
1221,1221,Technical,High,2.7,5
1222,1222,Bug,Low,15,5
1223,1223,Technical,Medium,5.6,5
1224,1224,Bug,Medium,1,5
1225,1225,Feature Request,Medium,33.3,4.3
1226,1226,Feature Request,Medium,9.5,4.6
1227,1227,Feature Request,High,11.3,4.7
1228,1228,Technical,High,10.7,5
1229,1229,Billing,Low,9.2,4.6
1230,1230,Billing,High,17.3,3.6
1231,1231,Bug,High,6.4,5
1232,1232,Billing,Low,7.1,5
1233,1233,Bug,High,10.7,5
1234,1234,Bug,Low,13.6,4.6
1235,1235,Bug,High,8.5,5
1236,1236,Billing,High,6.6,5
1237,1237,Billing,Medium,27.4,3.6
1238,1238,Bug,High,5.8,4.4
1239,1239,Bug,Low,26.5,4.2
1240,1240,Bug,Low,16.7,4.7
1241,1241,Technical,Medium,50.9,3.3
1242,1242,Technical,Low,2.8,4.8
1243,1243,Bug,Medium,13.3,3.6
1244,1244,Billing,Low,1,5
1245,1245,Billing,High,9.3,4.2
1246,1246,Feature Request,Low,48.6,2.7
1247,1247,Feature Request,Medium,1.2,5
1248,1248,Technical,Medium,15.1,3.3
1249,1249,Billing,High,12.7,5
1250,1250,Billing,Medium,1,5
1251,1251,Technical,Medium,13,5
1252,1252,Feature Request,Low,21.5,3.5
1253,1253,Bug,Low,16.2,4.9
1254,1254,Feature Request,High,14.6,4.3
1255,1255,Bug,Low,1.1,5
1256,1256,Billing,Low,4.1,4.5
1257,1257,Feature Request,Medium,9.4,5
1258,1258,Feature Request,Low,7.1,5
1259,1259,Billing,Low,3,5
1260,1260,Feature Request,Low,9.5,4.2
1261,1261,Feature Request,Medium,7.3,4.9
1262,1262,Billing,Medium,1.2,5
1263,1263,Bug,Medium,8.5,5
1264,1264,Bug,Low,50.2,1.9
1265,1265,Billing,High,7.2,4.4
1266,1266,Bug,High,29.1,4.1
1267,1267,Bug,Low,9.9,3.6
1268,1268,Billing,High,6.2,4.2
1269,1269,Billing,Medium,33.1,3.6
1270,1270,Billing,Low,1,5
1271,1271,Technical,High,5.1,5
1272,1272,Bug,Low,1,5
1273,1273,Feature Request,High,12.9,5
1274,1274,Billing,Low,2.6,5
1275,1275,Feature Request,High,12.8,4.1
1276,1276,Bug,Medium,4.9,4.7
1277,1277,Billing,Medium,13.8,4.5
1278,1278,Technical,High,11.5,4.4
1279,1279,Feature Request,Medium,22.2,4.5
1280,1280,Technical,Medium,12.2,5
1281,1281,Technical,High,17.3,3.8
1282,1282,Bug,Low,1.2,5
1283,1283,Bug,Medium,37.7,2.7
1284,1284,Technical,Medium,16.1,4.3
1285,1285,Bug,Low,2.7,4.9
1286,1286,Feature Request,Low,2,4.9
1287,1287,Feature Request,Medium,5.8,5
1288,1288,Technical,Medium,12.9,4.6
1289,1289,Billing,High,6.9,5
1290,1290,Technical,Low,1.8,5
1291,1291,Feature Request,High,24.1,4.7
1292,1292,Feature Request,Low,21.6,4.4
1293,1293,Feature Request,High,1.3,5
1294,1294,Feature Request,Medium,2.8,5
1295,1295,Bug,Medium,1.4,5
1296,1296,Billing,Low,16.6,4.5
1297,1297,Technical,High,3.2,4.8
1298,1298,Billing,High,5.3,3.9
1299,1299,Billing,Medium,9.9,3.6
1300,1300,Technical,Low,41.9,3.2
1301,1301,Billing,High,1,5
1302,1302,Billing,Low,23.8,4.1
1303,1303,Feature Request,Medium,5.6,5
1304,1304,Feature Request,Medium,6.6,4.6
1305,1305,Technical,Medium,18.5,4.9
1306,1306,Technical,Low,1,5
1307,1307,Feature Request,High,1.5,4.3
1308,1308,Technical,Low,14.9,4.9
1309,1309,Technical,High,8.3,5
1310,1310,Billing,High,17.1,4.8
1311,1311,Feature Request,High,10.8,4.7
1312,1312,Bug,Medium,2.4,4.5
1313,1313,Technical,Low,24.7,3.9
1314,1314,Technical,Low,5.1,4.3
1315,1315,Bug,Medium,2.8,4.9
1316,1316,Billing,Medium,1,5
1317,1317,Billing,Low,22.8,3
1318,1318,Technical,Medium,16.1,4.6
1319,1319,Technical,Medium,2,4.4
1320,1320,Bug,Medium,1.5,4.7
1321,1321,Feature Request,Low,28.6,3.6
1322,1322,Feature Request,Medium,1.4,5
1323,1323,Feature Request,High,1.3,5
1324,1324,Technical,Medium,6.8,4.5
1325,1325,Billing,Medium,8,4.8
1326,1326,Bug,Medium,5.4,5
1327,1327,Technical,Medium,13.8,5
1328,1328,Technical,Medium,23.4,2.9
1329,1329,Feature Request,Medium,2.6,5
1330,1330,Bug,High,14.6,4.5
1331,1331,Feature Request,Low,2,5
1332,1332,Billing,Low,2.4,5
1333,1333,Technical,Low,15.2,4.1
1334,1334,Technical,High,1,5
1335,1335,Billing,Low,1,5
1336,1336,Feature Request,Medium,6.4,5
1337,1337,Bug,Medium,6.7,5
1338,1338,Bug,Medium,1,5
1339,1339,Billing,High,20.4,3.1
1340,1340,Bug,Low,7.9,5
1341,1341,Technical,High,4.5,5
1342,1342,Bug,High,1,5
1343,1343,Bug,High,7.4,5
1344,1344,Feature Request,High,16.5,5
1345,1345,Bug,Medium,1.8,5
1346,1346,Bug,High,22.3,3
1347,1347,Technical,High,9.5,4.7
1348,1348,Technical,Medium,15.3,4.1
1349,1349,Feature Request,Low,16.9,3.6
1350,1350,Technical,Medium,2,4.3
1351,1351,Bug,High,71.8,1.6
1352,1352,Technical,Low,24.9,4.3
1353,1353,Feature Request,High,8.4,5
1354,1354,Feature Request,Medium,3.2,5
1355,1355,Feature Request,High,13.7,4.8
1356,1356,Feature Request,High,14.7,4
1357,1357,Feature Request,High,6,4.6
1358,1358,Technical,High,7.8,5
1359,1359,Billing,Medium,1,5
1360,1360,Billing,Medium,1,5
1361,1361,Technical,Low,38.9,3.5
1362,1362,Billing,Medium,31.9,3
1363,1363,Technical,Medium,12.1,4.8
1364,1364,Technical,Medium,7.5,5
1365,1365,Technical,High,20.8,4.8
1366,1366,Technical,Low,2,5
1367,1367,Feature Request,High,10.9,4.9
1368,1368,Technical,Low,19.1,4.9
1369,1369,Billing,High,19,4.4
1370,1370,Bug,High,9.9,5
1371,1371,Technical,High,13.5,5
1372,1372,Technical,High,1,5
1373,1373,Billing,Low,1,5
1374,1374,Technical,Medium,13.3,4.9
1375,1375,Feature Request,Low,27.9,4.1
1376,1376,Bug,Medium,4.4,5
1377,1377,Bug,Medium,1.4,5
1378,1378,Feature Request,High,34.3,3.9
1379,1379,Feature Request,Medium,2.4,4.5
1380,1380,Technical,High,11.2,3.6
1381,1381,Billing,Low,2.1,5
1382,1382,Bug,High,5.4,4.3
1383,1383,Technical,High,16.4,5
1384,1384,Billing,High,6.4,3.8
1385,1385,Billing,Low,6.3,4.9
1386,1386,Technical,High,14,4.4
1387,1387,Billing,High,1.2,5
1388,1388,Technical,High,6.1,5
1389,1389,Bug,High,3.9,4
1390,1390,Technical,High,14.8,5
1391,1391,Billing,High,20.8,4.1
1392,1392,Technical,Low,1.7,5
1393,1393,Technical,Medium,1,5
1394,1394,Technical,High,16.6,4.4
1395,1395,Technical,High,18.6,4
1396,1396,Technical,Low,6,4.9
1397,1397,Bug,High,5.2,4.9
1398,1398,Bug,Low,8.6,4.8
1399,1399,Billing,High,3.2,5
1400,1400,Bug,Medium,13.4,5
1401,1401,Technical,Medium,3.3,5
1402,1402,Billing,Low,6.9,5
1403,1403,Billing,High,7.4,4.6
1404,1404,Billing,High,2,5
1405,1405,Billing,Medium,5.7,5
1406,1406,Feature Request,Medium,37.9,3.9
1407,1407,Feature Request,High,6.6,5
1408,1408,Billing,High,9.9,5
1409,1409,Technical,Medium,9.8,5
1410,1410,Feature Request,Low,1.3,4.5
1411,1411,Technical,Low,2.4,5
1412,1412,Bug,High,10.9,4.9
1413,1413,Billing,Low,11.4,5
1414,1414,Billing,Low,5.4,4.3
1415,1415,Feature Request,High,23.2,3.5
1416,1416,Billing,Low,2.4,5
1417,1417,Billing,Medium,37,2.9
1418,1418,Technical,Low,2.2,4.9
1419,1419,Billing,Low,2.6,4.9
1420,1420,Bug,High,3.3,4.5
1421,1421,Bug,Medium,2.7,4
1422,1422,Technical,Low,1.2,5
1423,1423,Feature Request,Medium,1,5
1424,1424,Billing,Low,23.2,4.1
1425,1425,Billing,Low,2.1,4.9
1426,1426,Technical,High,21.1,4.8
1427,1427,Feature Request,Medium,3.2,4.9
1428,1428,Bug,Low,10.7,4.5
1429,1429,Billing,Medium,12.4,4.9
1430,1430,Technical,Low,8.2,5
1431,1431,Feature Request,Medium,12.9,4.3
1432,1432,Bug,Low,8.3,4.9
1433,1433,Technical,High,14.8,5
1434,1434,Bug,Low,42.2,2.8
1435,1435,Bug,Low,1.7,4.8
1436,1436,Bug,High,13.2,5
1437,1437,Bug,Low,3.3,5
1438,1438,Bug,High,13.7,4.7
1439,1439,Technical,High,2.5,4.9
1440,1440,Billing,Medium,7.6,3.7
1441,1441,Billing,High,22.6,4.1
1442,1442,Feature Request,Low,24.5,4.2
1443,1443,Bug,Medium,27.6,2.9
1444,1444,Feature Request,Medium,1,5
1445,1445,Billing,High,21.9,3.5
1446,1446,Technical,Low,1.4,4.6
1447,1447,Technical,High,6.5,4.7
1448,1448,Feature Request,Medium,3.5,5
1449,1449,Billing,High,7.4,5
1450,1450,Bug,Low,7.8,5
1451,1451,Feature Request,Low,1,5
1452,1452,Bug,High,3.5,5
1453,1453,Bug,Medium,9.1,5
1454,1454,Billing,Low,3.8,5
1455,1455,Billing,High,12,5
1456,1456,Bug,Low,18.5,3.2
1457,1457,Bug,Low,21,4
1458,1458,Feature Request,Medium,3.4,4.8
1459,1459,Feature Request,Low,3.5,5
1460,1460,Feature Request,Medium,44.8,3.6
1461,1461,Billing,High,6.3,5
1462,1462,Billing,Low,12.8,4
1463,1463,Feature Request,Medium,15.6,4.7
1464,1464,Technical,Medium,2.9,4.2
1465,1465,Billing,High,4.7,5
1466,1466,Bug,Low,7.5,5
1467,1467,Billing,Low,17.9,3.4
1468,1468,Billing,Medium,47.2,2.1
1469,1469,Billing,Medium,8,4.8
1470,1470,Billing,Low,20.2,4.1
1471,1471,Feature Request,High,2,4.9
1472,1472,Technical,Low,3.4,5
1473,1473,Bug,High,8.5,4.2
1474,1474,Technical,High,6.6,5
